words@dmp1958m	@dmp1958m	274.787	275.043	ну
words@dmp1958m	@dmp1958m	275.043	275.299	не
words@dmp1958m	@dmp1958m	275.299	275.555	по
words@dmp1958m	@dmp1958m	275.555	275.811	три
words@dmp1958m	@dmp1958m	275.811	276.067	это
words@dmp1958m	@dmp1958m	276.067	276.323	я
words@dmp1958m	@dmp1958m	276.323	276.579	наврал
words@dmp1958m	@dmp1958m	276.579	276.835	кнечн...
words@dmp1958m	@dmp1958m	276.835	277.091	/
words@dmp1958m	@dmp1958m	277.091	277.347	подольше
words@dmp1958m	@dmp1958m	277.347	277.603	с
words@dmp1958m	@dmp1958m	277.603	277.859	собакой
words@dmp1958m	@dmp1958m	277.859	278.115	/
words@dmp1958m	@dmp1958m	278.115	278.371	за
words@dmp1958m	@dmp1958m	278.371	278.627	город
words@dmp1958m	@dmp1958m	278.627	278.883	/
words@dmp1958m	@dmp1958m	278.883	279.139	/
words@dmp1958m	@dmp1958m	279.139	279.395	эээ
words@dmp1958m	@dmp1958m	279.395	279.651	/
words@dmp1958m	@dmp1958m	279.651	279.907	/
words@dmp1958m	@dmp1958m	279.907	280.163	ну
words@dmp1958m	@dmp1958m	280.163	280.419	вообще
words@dmp1958m	@dmp1958m	280.419	280.675	какая-то
words@dmp1958m	@dmp1958m	280.675	280.931	жизнь
words@dmp1958m	@dmp1958m	280.931	281.187	/
words@dmp1958m	@dmp1958m	281.187	281.443	/
words@dmp1958m	@dmp1958m	281.443	281.699	стал
words@dmp1958m	@dmp1958m	281.699	281.955	работать
words@dmp1958m	@dmp1958m	281.955	282.211	ну
words@dmp1958m	@dmp1958m	282.211	282.467	просто
words@dmp1958m	@dmp1958m	282.467	282.723	конкре...
words@dmp1958m	@dmp1958m	282.723	282.979	/
words@dmp1958m	@dmp1958m	282.979	283.235	коонкретно
words@dmp1958m	@dmp1958m	283.235	283.491	меньше
words@dmp1958m	@dmp1958m	283.491	283.747	/
words@dmp1958m	@dmp1958m	283.747	284.02	/
words@dmp1958m	@dmp1958m	287.31	287.507	да
words@dmp1958m	@dmp1958m	287.507	287.704	/
words@dmp1958m	@dmp1958m	287.704	287.901	да
words@dmp1958m	@dmp1958m	287.901	288.098	да
words@dmp1958m	@dmp1958m	288.098	288.295	/
words@dmp1958m	@dmp1958m	288.295	288.492	да
words@dmp1958m	@dmp1958m	288.492	288.689	/
words@dmp1958m	@dmp1958m	288.689	288.89	/
words@dmp1958m	@dmp1958m	297.19	297.436	ну
words@dmp1958m	@dmp1958m	297.436	297.682	/
words@dmp1958m	@dmp1958m	297.682	297.928	ээ
words@dmp1958m	@dmp1958m	297.928	298.174	/
words@dmp1958m	@dmp1958m	298.174	298.42	/
words@dmp1958m	@dmp1958m	298.42	298.666	во-первых
words@dmp1958m	@dmp1958m	298.666	298.912	приходилось
words@dmp1958m	@dmp1958m	298.912	299.158	химичить
words@dmp1958m	@dmp1958m	299.158	299.404	/
words@dmp1958m	@dmp1958m	299.404	299.65	эээ
words@dmp1958m	@dmp1958m	299.65	299.896	/
words@dmp1958m	@dmp1958m	299.896	300.142	/
words@dmp1958m	@dmp1958m	300.142	300.388	машина
words@dmp1958m	@dmp1958m	300.388	300.634	/
words@dmp1958m	@dmp1958m	300.634	300.88	метро
words@dmp1958m	@dmp1958m	300.88	301.126	/
words@dmp1958m	@dmp1958m	301.126	301.372	такси
words@dmp1958m	@dmp1958m	301.372	301.618	/
words@dmp1958m	@dmp1958m	301.618	301.864	/
words@dmp1958m	@dmp1958m	301.864	302.11	потому
words@dmp1958m	@dmp1958m	302.11	302.356	что
words@dmp1958m	@dmp1958m	302.356	302.602	чтоб
words@dmp1958m	@dmp1958m	302.602	302.848	успеть
words@dmp1958m	@dmp1958m	302.848	303.094	ну
words@dmp1958m	@dmp1958m	303.094	303.34	/
words@dmp1958m	@dmp1958m	303.34	303.586	тогда
words@dmp1958m	@dmp1958m	303.586	303.832	чуть
words@dmp1958m	@dmp1958m	303.832	304.078	попроще
words@dmp1958m	@dmp1958m	304.078	304.324	было
words@dmp1958m	@dmp1958m	304.324	304.57	/
words@dmp1958m	@dmp1958m	304.57	304.816	и
words@dmp1958m	@dmp1958m	304.816	305.062	все
words@dmp1958m	@dmp1958m	305.062	305.308	равно
words@dmp1958m	@dmp1958m	305.308	305.554	уже
words@dmp1958m	@dmp1958m	305.554	305.8	пробки
words@dmp1958m	@dmp1958m	305.8	306.046	эти
words@dmp1958m	@dmp1958m	306.046	306.292	возникали
words@dmp1958m	@dmp1958m	306.292	306.538	/
words@dmp1958m	@dmp1958m	306.538	306.784	/
words@dmp1958m	@dmp1958m	306.784	307.03	нуу
words@dmp1958m	@dmp1958m	307.03	307.276	на
words@dmp1958m	@dmp1958m	307.276	307.522	/
words@dmp1958m	@dmp1958m	307.522	307.768	если
words@dmp1958m	@dmp1958m	307.768	308.014	/
words@dmp1958m	@dmp1958m	308.014	308.26	говорить
words@dmp1958m	@dmp1958m	308.26	308.506	/
words@dmp1958m	@dmp1958m	308.506	308.752	нну
words@dmp1958m	@dmp1958m	308.752	308.998	пять
words@dmp1958m	@dmp1958m	308.998	309.244	/
words@dmp1958m	@dmp1958m	309.244	309.49	документалок
words@dmp1958m	@dmp1958m	309.49	309.736	в
words@dmp1958m	@dmp1958m	309.736	309.982	день
words@dmp1958m	@dmp1958m	309.982	310.228	/
words@dmp1958m	@dmp1958m	310.228	310.474	/
words@dmp1958m	@dmp1958m	310.474	310.72	в...
words@dmp1958m	@dmp1958m	310.72	310.966	вот
words@dmp1958m	@dmp1958m	310.966	311.212	я
words@dmp1958m	@dmp1958m	311.212	311.458	помню
words@dmp1958m	@dmp1958m	311.458	311.704	это
words@dmp1958m	@dmp1958m	311.704	311.95	происходило
words@dmp1958m	@dmp1958m	311.95	312.196	/
words@dmp1958m	@dmp1958m	312.196	312.442	причем
words@dmp1958m	@dmp1958m	312.442	312.688	/
words@dmp1958m	@dmp1958m	312.688	312.934	в
words@dmp1958m	@dmp1958m	312.934	313.18	разных
words@dmp1958m	@dmp1958m	313.18	313.426	местах
words@dmp1958m	@dmp1958m	313.426	313.672	/
words@dmp1958m	@dmp1958m	313.672	313.918	/
words@dmp1958m	@dmp1958m	313.918	314.164	счас
words@dmp1958m	@dmp1958m	314.164	314.41	вобщем
words@dmp1958m	@dmp1958m	314.41	314.656	когда
words@dmp1958m	@dmp1958m	314.656	314.902	/
words@dmp1958m	@dmp1958m	314.902	315.148	ну
words@dmp1958m	@dmp1958m	315.148	315.394	если
words@dmp1958m	@dmp1958m	315.394	315.64	в
words@dmp1958m	@dmp1958m	315.64	315.886	одной
words@dmp1958m	@dmp1958m	315.886	316.132	студии
words@dmp1958m	@dmp1958m	316.132	316.378	/
words@dmp1958m	@dmp1958m	316.378	316.624	ну
words@dmp1958m	@dmp1958m	316.624	316.87	ничего
words@dmp1958m	@dmp1958m	316.87	317.116	/
words@dmp1958m	@dmp1958m	317.116	317.362	а
words@dmp1958m	@dmp1958m	317.362	317.608	вот
words@dmp1958m	@dmp1958m	317.608	317.854	это
words@dmp1958m	@dmp1958m	317.854	318.1	вот
words@dmp1958m	@dmp1958m	318.1	318.346	я
words@dmp1958m	@dmp1958m	318.346	318.592	успевал
words@dmp1958m	@dmp1958m	318.592	318.838	/
words@dmp1958m	@dmp1958m	318.838	319.084	бегом
words@dmp1958m	@dmp1958m	319.084	319.33	!
words@dmp1958m	@dmp1958m	319.33	319.576	/
words@dmp1958m	@dmp1958m	319.576	319.822	/
words@dmp1958m	@dmp1958m	319.822	320.068	вот
words@dmp1958m	@dmp1958m	320.068	320.314	в
words@dmp1958m	@dmp1958m	320.314	320.56	прямом
words@dmp1958m	@dmp1958m	320.56	320.806	смысле
words@dmp1958m	@dmp1958m	320.806	321.052	/
words@dmp1958m	@dmp1958m	321.052	321.298	не
words@dmp1958m	@dmp1958m	321.298	321.544	не
words@dmp1958m	@dmp1958m	321.544	321.79	/
words@dmp1958m	@dmp1958m	321.79	322.036	по
words@dmp1958m	@dmp1958m	322.036	322.282	эскалатору
words@dmp1958m	@dmp1958m	322.282	322.528	бегом
words@dmp1958m	@dmp1958m	322.528	322.774	/
words@dmp1958m	@dmp1958m	322.774	323.02	здесь
words@dmp1958m	@dmp1958m	323.02	323.266	бегом
words@dmp1958m	@dmp1958m	323.266	323.512	/
words@dmp1958m	@dmp1958m	323.512	323.758	а-а-а
words@dmp1958m	@dmp1958m	323.758	324.004	/
words@dmp1958m	@dmp1958m	324.004	324.25	/
words@dmp1958m	@dmp1958m	324.25	324.496	без
words@dmp1958m	@dmp1958m	324.496	324.742	/
words@dmp1958m	@dmp1958m	324.742	324.988	ну
words@dmp1958m	@dmp1958m	324.988	325.234	успеваешь
words@dmp1958m	@dmp1958m	325.234	325.48	чего-то
words@dmp1958m	@dmp1958m	325.48	325.726	там
words@dmp1958m	@dmp1958m	325.726	325.972	на
words@dmp1958m	@dmp1958m	325.972	326.218	ходу
words@dmp1958m	@dmp1958m	326.218	326.464	в
words@dmp1958m	@dmp1958m	326.464	326.71	себя
words@dmp1958m	@dmp1958m	326.71	326.956	в
words@dmp1958m	@dmp1958m	326.956	327.202	метро
words@dmp1958m	@dmp1958m	327.202	327.448	закинуть
words@dmp1958m	@dmp1958m	327.448	327.694	/
words@dmp1958m	@dmp1958m	327.694	327.94	/
words@dmp1958m	@dmp1958m	327.94	328.186	ну
words@dmp1958m	@dmp1958m	328.186	328.432	/
words@dmp1958m	@dmp1958m	328.432	328.678	в...
words@dmp1958m	@dmp1958m	328.678	328.924	в...
words@dmp1958m	@dmp1958m	328.924	329.17	как...
words@dmp1958m	@dmp1958m	329.17	329.416	/
words@dmp1958m	@dmp1958m	329.416	329.662	ак...
words@dmp1958m	@dmp1958m	329.662	329.908	актер
words@dmp1958m	@dmp1958m	329.908	330.154	/
words@dmp1958m	@dmp1958m	330.154	330.4	он
words@dmp1958m	@dmp1958m	330.4	330.646	жадный
words@dmp1958m	@dmp1958m	330.646	330.892	/
words@dmp1958m	@dmp1958m	330.892	331.138	он
words@dmp1958m	@dmp1958m	331.138	331.384	не
words@dmp1958m	@dmp1958m	331.384	331.63	может
words@dmp1958m	@dmp1958m	331.63	331.876	отк...
words@dmp1958m	@dmp1958m	331.876	332.122	отка...
words@dmp1958m	@dmp1958m	332.122	332.368	/
words@dmp1958m	@dmp1958m	332.368	332.614	не
words@dmp1958m	@dmp1958m	332.614	332.86	только
words@dmp1958m	@dmp1958m	332.86	333.106	в
words@dmp1958m	@dmp1958m	333.106	333.352	этом
words@dmp1958m	@dmp1958m	333.352	333.598	смысле
words@dmp1958m	@dmp1958m	333.598	333.844	жадный
words@dmp1958m	@dmp1958m	333.844	334.09	/
words@dmp1958m	@dmp1958m	334.09	334.336	а
words@dmp1958m	@dmp1958m	334.336	334.582	вообще
words@dmp1958m	@dmp1958m	334.582	334.828	/
words@dmp1958m	@dmp1958m	334.828	335.074	работа
words@dmp1958m	@dmp1958m	335.074	335.32	/
words@dmp1958m	@dmp1958m	335.32	335.566	и
words@dmp1958m	@dmp1958m	335.566	335.812	хочется
words@dmp1958m	@dmp1958m	335.812	336.058	все
words@dmp1958m	@dmp1958m	336.058	336.304	успеть
words@dmp1958m	@dmp1958m	336.304	336.55	/
words@dmp1958m	@dmp1958m	336.55	336.796	/
words@dmp1958m	@dmp1958m	336.796	337.042	и
words@dmp1958m	@dmp1958m	337.042	337.288	/
words@dmp1958m	@dmp1958m	337.288	337.534	тогда
words@dmp1958m	@dmp1958m	337.534	337.78	силы
words@dmp1958m	@dmp1958m	337.78	338.026	позволяли
words@dmp1958m	@dmp1958m	338.026	338.272	еще
words@dmp1958m	@dmp1958m	338.272	338.518	/
words@dmp1958m	@dmp1958m	338.518	338.764	и
words@dmp1958m	@dmp1958m	338.764	339.01	вот
words@dmp1958m	@dmp1958m	339.01	339.256	/
words@dmp1958m	@dmp1958m	339.256	339.502	бегал
words@dmp1958m	@dmp1958m	339.502	339.748	/
words@dmp1958m	@dmp1958m	339.748	340.01	/
words@dmp1958m	@dmp1958m	348.66	348.846	не
words@dmp1958m	@dmp1958m	348.846	349.032	/
words@dmp1958m	@dmp1958m	349.032	349.218	нь...
words@dmp1958m	@dmp1958m	349.218	349.404	/
words@dmp1958m	@dmp1958m	349.404	349.59	ритуалов
words@dmp1958m	@dmp1958m	349.59	349.776	нет
words@dmp1958m	@dmp1958m	349.776	349.962	/
words@dmp1958m	@dmp1958m	349.962	350.148	но
words@dmp1958m	@dmp1958m	350.148	350.334	вот
words@dmp1958m	@dmp1958m	350.334	350.52	/
words@dmp1958m	@dmp1958m	350.52	350.706	/
words@dmp1958m	@dmp1958m	350.706	350.892	ъуъ
words@dmp1958m	@dmp1958m	350.892	351.078	у
words@dmp1958m	@dmp1958m	351.078	351.264	меня
words@dmp1958m	@dmp1958m	351.264	351.45	бандана
words@dmp1958m	@dmp1958m	351.45	351.636	есть
words@dmp1958m	@dmp1958m	351.636	351.822	например
words@dmp1958m	@dmp1958m	351.822	352.008	/
words@dmp1958m	@dmp1958m	352.008	352.194	я
words@dmp1958m	@dmp1958m	352.194	352.38	/
words@dmp1958m	@dmp1958m	352.38	352.566	я
words@dmp1958m	@dmp1958m	352.566	352.752	всегда
words@dmp1958m	@dmp1958m	352.752	352.938	в
words@dmp1958m	@dmp1958m	352.938	353.124	бандане
words@dmp1958m	@dmp1958m	353.124	353.31	/
words@dmp1958m	@dmp1958m	353.31	353.496	/
words@dmp1958m	@dmp1958m	353.496	353.682	счас
words@dmp1958m	@dmp1958m	353.682	353.868	забыл
words@dmp1958m	@dmp1958m	353.868	354.054	надеть
words@dmp1958m	@dmp1958m	354.054	354.24	/
words@dmp1958m	@dmp1958m	354.24	354.426	но
words@dmp1958m	@dmp1958m	354.426	354.612	я
words@dmp1958m	@dmp1958m	354.612	354.798	надену
words@dmp1958m	@dmp1958m	354.798	354.984	/
words@dmp1958m	@dmp1958m	354.984	355.17	/
words@dmp1958m	@dmp1958m	355.17	355.356	счас
words@dmp1958m	@dmp1958m	355.356	355.542	будем
words@dmp1958m	@dmp1958m	355.542	355.728	озвучивать
words@dmp1958m	@dmp1958m	355.728	355.914	/
words@dmp1958m	@dmp1958m	355.914	356.1	я
words@dmp1958m	@dmp1958m	356.1	356.286	ее
words@dmp1958m	@dmp1958m	356.286	356.472	обязательно
words@dmp1958m	@dmp1958m	356.472	356.658	/
words@dmp1958m	@dmp1958m	356.658	356.844	это
words@dmp1958m	@dmp1958m	356.844	357.03	/
words@dmp1958m	@dmp1958m	357.03	357.216	ритуал
words@dmp1958m	@dmp1958m	357.216	357.402	/
words@dmp1958m	@dmp1958m	357.402	357.588	/
words@dmp1958m	@dmp1958m	357.588	357.774	я
words@dmp1958m	@dmp1958m	357.774	357.96	покажу
words@dmp1958m	@dmp1958m	357.96	358.146	что
words@dmp1958m	@dmp1958m	358.146	358.332	я
words@dmp1958m	@dmp1958m	358.332	358.518	не
words@dmp1958m	@dmp1958m	358.518	358.704	вру
words@dmp1958m	@dmp1958m	358.704	358.89	/
words@dmp1958m	@dmp1958m	358.89	359.076	вот
words@dmp1958m	@dmp1958m	359.076	359.262	она
words@dmp1958m	@dmp1958m	359.262	359.448	/
words@dmp1958m	@dmp1958m	359.448	359.634	она
words@dmp1958m	@dmp1958m	359.634	359.82	всегда
words@dmp1958m	@dmp1958m	359.82	360.006	со
words@dmp1958m	@dmp1958m	360.006	360.192	мной
words@dmp1958m	@dmp1958m	360.192	360.378	/
words@dmp1958m	@dmp1958m	360.378	360.61	/
words@dmp1958m	@dmp1958m	363.0	363.128	д
words@dmp1958m	@dmp1958m	363.128	363.256	не
words@dmp1958m	@dmp1958m	363.256	363.384	/
words@dmp1958m	@dmp1958m	363.384	363.512	мне
words@dmp1958m	@dmp1958m	363.512	363.64	кто-то
words@dmp1958m	@dmp1958m	363.64	363.768	сказал
words@dmp1958m	@dmp1958m	363.768	363.896	/
words@dmp1958m	@dmp1958m	363.896	364.024	он
words@dmp1958m	@dmp1958m	364.024	364.152	говорит
words@dmp1958m	@dmp1958m	364.152	364.28	/
words@dmp1958m	@dmp1958m	364.28	364.408	а
words@dmp1958m	@dmp1958m	364.408	364.536	тебе
words@dmp1958m	@dmp1958m	364.536	364.664	в
words@dmp1958m	@dmp1958m	364.664	364.792	ней
words@dmp1958m	@dmp1958m	364.792	364.92	хорошо
words@dmp1958m	@dmp1958m	364.92	365.048	!
words@dmp1958m	@dmp1958m	365.048	365.176	/
words@dmp1958m	@dmp1958m	365.176	365.304	/
words@dmp1958m	@dmp1958m	365.304	365.432	я
words@dmp1958m	@dmp1958m	365.432	365.56	говорю
words@dmp1958m	@dmp1958m	365.56	365.688	/
words@dmp1958m	@dmp1958m	365.688	365.816	ну
words@dmp1958m	@dmp1958m	365.816	365.944	все
words@dmp1958m	@dmp1958m	365.944	366.072	/
words@dmp1958m	@dmp1958m	366.072	366.2	я
words@dmp1958m	@dmp1958m	366.2	366.328	в
words@dmp1958m	@dmp1958m	366.328	366.456	ней
words@dmp1958m	@dmp1958m	366.456	366.584	и
words@dmp1958m	@dmp1958m	366.584	366.712	буду
words@dmp1958m	@dmp1958m	366.712	366.84	/
words@dmp1958m	@dmp1958m	366.84	366.98	/
words@dmp1958m	@dmp1958m	368.18	368.431	ну
words@dmp1958m	@dmp1958m	368.431	368.682	не
